,value,metric,type
430,498.6832718574064,ade,ml
431,559.9492178430456,ade,ml
432,376.56098282598623,ade,ml
433,122.9394710996966,ade,ml
434,305.36433331193683,ade,ml
435,208.17127592025705,ade,ml
436,391.1423707422993,ade,ml
437,365.08924781617475,ade,ml
438,373.5711713502371,ade,ml
439,412.1325354470987,ade,ml
440,373.5711714890527,ade,ml
441,216.83970233701677,ade,ml
442,109.46804427668258,ade,ml
443,137.60561166902235,ade,ml
444,298.06207439934434,ade,ml
445,306.3072841812871,ade,ml
446,498.6832876987328,ade,ml
447,313.53310061181423,ade,ml
448,342.46283502696707,ade,ml
449,238.53867351996237,ade,ml
450,508.4245269527309,ade,ml
451,412.13251956889053,ade,ml
452,559.949218293485,ade,ml
453,376.56098222595955,ade,ml
454,122.93947194796839,ade,ml
455,305.3643339310747,ade,ml
456,208.17129096292774,ade,ml
457,391.14237291553974,ade,ml
458,365.08924799541114,ade,ml
459,384.0079613606984,ade,ml
460,365.08924937071225,ade,ml
461,468.43485967659603,ade,ml
462,216.83969953114607,ade,ml
463,109.46803592488459,ade,ml
464,137.60561375220956,ade,ml
465,298.0620623927418,ade,ml
466,508.42452701255405,ade,ml
467,498.68328401548024,ade,ml
468,313.53310428684046,ade,ml
469,342.46283868704876,ade,ml
470,306.30727436727983,ade,ml
471,384.0079650699375,ade,ml
472,412.13252349294333,ade,ml
473,559.9492064638126,ade,ml
474,376.5609704388075,ade,ml
475,122.93946885710695,ade,ml
476,305.3643337889417,ade,ml
477,208.17128750694744,ade,ml
478,391.1423727223691,ade,ml
479,238.53867689862057,ade,ml
480,391.14237033029855,ade,ml
481,167.73293122572667,ade,ml
482,468.4348612744191,ade,ml
483,216.83970165756196,ade,ml
484,109.46804061616349,ade,ml
485,137.60561534492064,ade,ml
486,306.307285039364,ade,ml
487,508.4245297997433,ade,ml
488,498.6832863244697,ade,ml
489,313.53310184930393,ade,ml
490,298.06207302034886,ade,ml
491,238.53867409520797,ade,ml
492,384.00796257138865,ade,ml
493,412.1325207338482,ade,ml
494,559.9492193343225,ade,ml
495,376.5609834870622,ade,ml
496,122.9394705612479,ade,ml
497,305.36433145624426,ade,ml
498,208.17119528719846,ade,ml
499,342.46283625430834,ade,ml
500,208.17127875829922,ade,ml
501,168.03797795174586,ade,ml
502,167.73293785038692,ade,ml
503,468.4348497808362,ade,ml
504,216.83969383967462,ade,ml
505,109.46803155282969,ade,ml
506,298.06207160711364,ade,ml
507,306.3072835940782,ade,ml
508,508.424526223809,ade,ml
509,498.68327374419795,ade,ml
510,137.60561451533755,ade,ml
511,342.4628484306923,ade,ml
512,238.53868702110222,ade,ml
513,384.007974803506,ade,ml
514,412.13253294940114,ade,ml
515,559.9492148787725,ade,ml
516,376.56098043880814,ade,ml
517,122.93946647465732,ade,ml
518,305.3643319092835,ade,ml
