,value,metric,type
135,13.737248504500227,ade,best_of
136,10.348197119105896,ade,best_of
137,8.352394746578685,ade,best_of
138,8.146172591593423,ade,best_of
139,65.57238912807767,ade,best_of
140,7.699555850229106,ade,best_of
141,6.1485447154115205,ade,best_of
142,8.800941949491904,ade,best_of
143,81.45248345553131,ade,best_of
144,35.39583787791014,ade,best_of
145,9.489006575247279,ade,best_of
146,8.972527030270463,ade,best_of
147,18.333674009428936,ade,best_of
148,50.00833252187147,ade,best_of
149,6.903012287015568,ade,best_of
150,12.695593956125089,ade,best_of
151,66.7582371024534,ade,best_of
152,79.64503028500576,ade,best_of
153,13.579186146679168,ade,best_of
154,8.537052286681966,ade,best_of
155,9.415540578325787,ade,best_of
156,13.66561309189287,ade,best_of
157,9.980362777136405,ade,best_of
158,8.3032206284917,ade,best_of
159,9.430615876097603,ade,best_of
160,8.347940458132507,ade,best_of
161,5.023222403799806,ade,best_of
162,7.713088521312277,ade,best_of
163,9.732589109498946,ade,best_of
164,82.73111697452066,ade,best_of
165,35.85863780738365,ade,best_of
166,12.25800444465217,ade,best_of
167,8.521748041097306,ade,best_of
168,17.982080983689748,ade,best_of
169,49.422428949209234,ade,best_of
170,9.313456927807174,ade,best_of
171,9.207177434409031,ade,best_of
172,66.74580899491667,ade,best_of
173,80.44226440750647,ade,best_of
174,14.577107905871936,ade,best_of
175,9.385237706902249,ade,best_of
176,9.922977856762417,ade,best_of
177,13.427666693126596,ade,best_of
178,10.75055898641949,ade,best_of
179,6.7945500291466745,ade,best_of
180,10.021976614563064,ade,best_of
181,7.18614111826517,ade,best_of
182,4.9987759310328155,ade,best_of
183,7.8277684725543635,ade,best_of
184,9.829033239267327,ade,best_of
185,82.40505830631083,ade,best_of
186,8.929683423222327,ade,best_of
187,12.644168634693619,ade,best_of
188,8.772315940643026,ade,best_of
189,17.75864838606569,ade,best_of
190,36.692930340125436,ade,best_of
191,6.454630689313137,ade,best_of
192,7.451009893476045,ade,best_of
193,65.81347963001188,ade,best_of
194,79.69039704043351,ade,best_of
195,13.750533886690206,ade,best_of
196,8.313743979344773,ade,best_of
197,9.337349267435027,ade,best_of
198,13.30103567713085,ade,best_of
199,50.60202621751506,ade,best_of
200,13.512596831990678,ade,best_of
201,9.591035136927792,ade,best_of
202,7.614678060550145,ade,best_of
203,4.926233605056522,ade,best_of
204,7.441903613049067,ade,best_of
205,8.83403546031308,ade,best_of
206,36.061834402160606,ade,best_of
207,9.531535761594114,ade,best_of
208,11.993116346722694,ade,best_of
209,8.567798449007036,ade,best_of
210,82.40173900734227,ade,best_of
211,50.503488818556455,ade,best_of
212,6.94452292382955,ade,best_of
213,8.968706898461495,ade,best_of
214,66.93946278341296,ade,best_of
215,80.56230020368078,ade,best_of
216,14.346097464281465,ade,best_of
217,8.832520440907098,ade,best_of
218,9.960128288621783,ade,best_of
219,18.217518706197314,ade,best_of
220,9.61616411832802,ade,best_of
221,12.628611159432703,ade,best_of
222,9.557760679863433,ade,best_of
223,7.476400012754915,ade,best_of
224,4.728282202529319,ade,best_of
225,7.030901437653635,ade,best_of
226,82.37271696085423,ade,best_of
227,36.13220357528485,ade,best_of
228,9.107202419447153,ade,best_of
229,12.425535407782746,ade,best_of
230,9.84797925037014,ade,best_of
231,18.10989908396762,ade,best_of
232,50.393492546494564,ade,best_of
233,6.297558361400255,ade,best_of
234,8.948178113173043,ade,best_of
235,66.80264957598847,ade,best_of
236,80.82693710401871,ade,best_of
237,14.14113780530355,ade,best_of
238,9.515836599940318,ade,best_of
239,8.675309000788372,ade,best_of
240,9.654164314461362,ade,best_of
241,102.81656645100917,ade,best_of
242,12.18097413584689,ade,best_of
243,9.123155065889968,ade,best_of
244,7.298171420303478,ade,best_of
245,4.618222005002082,ade,best_of
246,9.787129740796024,ade,best_of
247,82.44861053874327,ade,best_of
248,36.28911345719658,ade,best_of
249,9.515365196509906,ade,best_of
250,7.192808065983194,ade,best_of
251,9.016399748564963,ade,best_of
252,17.780591811110657,ade,best_of
253,50.21923617689072,ade,best_of
254,6.577557864949994,ade,best_of
255,9.623961757313944,ade,best_of
256,66.27575741681603,ade,best_of
257,79.89117065287685,ade,best_of
258,14.416515782086305,ade,best_of
259,12.100903440872019,ade,best_of
260,14.546379095424996,ade,best_of
261,13.739960867117416,ade,best_of
