,value,metric,type
629,20.0,kde,z_mode
630,20.0,kde,z_mode
631,20.0,kde,z_mode
632,20.0,kde,z_mode
633,20.0,kde,z_mode
634,20.0,kde,z_mode
635,20.0,kde,z_mode
636,20.0,kde,z_mode
637,20.0,kde,z_mode
638,20.0,kde,z_mode
639,20.0,kde,z_mode
640,20.0,kde,z_mode
641,20.0,kde,z_mode
642,20.0,kde,z_mode
643,20.0,kde,z_mode
644,20.0,kde,z_mode
645,20.0,kde,z_mode
646,20.0,kde,z_mode
647,20.0,kde,z_mode
648,20.0,kde,z_mode
649,20.0,kde,z_mode
650,20.0,kde,z_mode
651,20.0,kde,z_mode
652,20.0,kde,z_mode
653,20.0,kde,z_mode
654,20.0,kde,z_mode
655,20.0,kde,z_mode
656,20.0,kde,z_mode
657,20.0,kde,z_mode
658,20.0,kde,z_mode
659,20.0,kde,z_mode
660,20.0,kde,z_mode
661,20.0,kde,z_mode
662,20.0,kde,z_mode
663,20.0,kde,z_mode
664,20.0,kde,z_mode
665,20.0,kde,z_mode
666,20.0,kde,z_mode
667,20.0,kde,z_mode
668,20.0,kde,z_mode
669,20.0,kde,z_mode
670,20.0,kde,z_mode
671,20.0,kde,z_mode
672,20.0,kde,z_mode
673,20.0,kde,z_mode
674,20.0,kde,z_mode
675,20.0,kde,z_mode
676,20.0,kde,z_mode
677,20.0,kde,z_mode
678,20.0,kde,z_mode
679,20.0,kde,z_mode
680,1.8759066238204427,kde,z_mode
681,20.0,kde,z_mode
682,20.0,kde,z_mode
683,20.0,kde,z_mode
684,20.0,kde,z_mode
685,20.0,kde,z_mode
686,20.0,kde,z_mode
687,20.0,kde,z_mode
688,20.0,kde,z_mode
689,20.0,kde,z_mode
690,20.0,kde,z_mode
691,20.0,kde,z_mode
692,20.0,kde,z_mode
693,20.0,kde,z_mode
694,20.0,kde,z_mode
695,20.0,kde,z_mode
696,20.0,kde,z_mode
697,20.0,kde,z_mode
698,19.492838763903322,kde,z_mode
699,20.0,kde,z_mode
700,19.25819746089097,kde,z_mode
701,20.0,kde,z_mode
702,20.0,kde,z_mode
703,20.0,kde,z_mode
704,20.0,kde,z_mode
705,20.0,kde,z_mode
706,20.0,kde,z_mode
707,20.0,kde,z_mode
708,20.0,kde,z_mode
709,20.0,kde,z_mode
710,20.0,kde,z_mode
711,20.0,kde,z_mode
712,20.0,kde,z_mode
713,20.0,kde,z_mode
714,20.0,kde,z_mode
715,20.0,kde,z_mode
716,20.0,kde,z_mode
717,20.0,kde,z_mode
718,20.0,kde,z_mode
719,20.0,kde,z_mode
720,20.0,kde,z_mode
721,20.0,kde,z_mode
722,20.0,kde,z_mode
723,20.0,kde,z_mode
724,20.0,kde,z_mode
725,20.0,kde,z_mode
726,20.0,kde,z_mode
727,20.0,kde,z_mode
728,20.0,kde,z_mode
729,20.0,kde,z_mode
730,20.0,kde,z_mode
731,20.0,kde,z_mode
